WKT_GEOM;ID_R_IMP_T;COMPETENZA;DENOMINAZI;POLIVALENT;SOCIETA_SP;INDIRIZZO;CITTA;CAP;CIRCOSCRIZ;URL;DISCIPLINA;COORD_X;COORD_Y
POINT (1395454.369 4990428.699);669;competenza della Circoscrizione;Palestra Rignon;NO;;VIA ANDREA MASSENA 39;TORINO;10128;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=11;PALESTRA SCOLASTICA;1395454,369;4990428,699
POINT (1395415.815 4991672.928);668;competenza della Circoscrizione;Palestra scolastica Ricardi di Netro;NO;;VIA BEATO SEBASTIANO VALFRE' 8;TORINO;10121;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=6;PALESTRA SCOLASTICA;1395415,815;4991672,928
POINT (1393730.743 4994557.139);667;;Palestra scolastica Pola;NO;;VIA FOGLIZZO 15;TORINO;10149;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=293;PALESTRA SCOLASTICA;1393730,743;4994557,139
POINT (1395963.917 4995482.851);666;competenza della Circoscrizione;Palestra scolastica Pertini;NO;    ;VIA LEONARDO FEA 2;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=292;PALESTRA SCOLASTICA;1395963,917;4995482,851
POINT (1394372.017 4996719.94);665;competenza della Circoscrizione;Palestra scolastica Parri;NO;    ;STRADA LANZO 147 int. 11;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=291;PALESTRA SCOLASTICA;1394372,017;4996719,94
POINT (1393592.927 4994531.962);664;competenza della Circoscrizione;Palestra scolastica Padre Gemelli;NO;    ;CORSO LOMBARDIA 98;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=290;PALESTRA SCOLASTICA;1393592,927;4994531,962
POINT (1390850.403 4986125.301);663;;Palestra scolastica Morante;NO;    ;PIAZZETTA LUCIANO JONA 4;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=181;PALESTRA SCOLASTICA;1390850,403;4986125,301
POINT (1395337.673 4991465.818);662;competenza della Circoscrizione;Palestra Meucci;NO;;VIA SAGLIANO MICCA 3 bis;TORINO;10121;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=18;PALESTRA SCOLASTICA;1395337,673;4991465,818
POINT (1391640.702 4988242.554);661;competenza della Circoscrizione;Palestra scolastica Mazzarello;NO;;VIA IGNAZIO COLLINO 12;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=33;PALESTRA SCOLASTICA;1391640,702;4988242,554
POINT (1392513.863 4995471.728);660;competenza della Circoscrizione;Palestra scolastica Leopardi;NO;    ;VIA DELLE VERBENE 6;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=289;PALESTRA SCOLASTICA;1392513,863;4995471,728
POINT (1391905.961 4989155.213);659;competenza della Circoscrizione;Palestra scolastica Gobetti;NO;;VIA GIUSEPPE ROMITA 19;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=32;PALESTRA SCOLASTICA;1391905,961;4989155,213
POINT (1392032.931 4995268.181);658;competenza della Circoscrizione;Palestra scolastica Gianelli;NO;    ;VIALE DEI MUGHETTI 29 int. 1;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=288;PALESTRA SCOLASTICA;1392032,931;4995268,181
POINT (1395977.606 4995176.233);657;competenza della Circoscrizione;Palestra scolastica Galimberti;NO;    ;VIA GAETANO MOSCA 11;TORINO;10147;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=287;PALESTRA SCOLASTICA;1395977,606;4995176,233
POINT (1394543.577 4994669.612);656;competenza della Circoscrizione;Palestra scolastica Frassati;NO;    ;VIA GEROLAMO TIRABOSCHI 33;TORINO;10149;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=286;PALESTRA SCOLASTICA;1394543,577;4994669,612
POINT (1396437.862 4994953.463);655;competenza della Circoscrizione;Palestra scolastica Franchetti;NO;    ;VIA GIOVANNI RANDACCIO 60;TORINO;10147;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=285;PALESTRA SCOLASTICA;1396437,862;4994953,463
POINT (1397369.452 4991222.544);654;competenza della Circoscrizione;Palestra Francesco d'Assisi;NO;;VIA GIULIA DI BAROLO 8;TORINO;10124;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=12;PALESTRA SCOLASTICA;1397369,452;4991222,544
POINT (1394403.881 4989655.41);653;competenza della Circoscrizione;Palestra scolastica Foscolo;NO;;VIA GIUSEPPE PIAZZI 55;TORINO;10129;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=15;PALESTRA SCOLASTICA;1394403,881;4989655,41
POINT (1394444.719 4989543.662);652;competenza della Circoscrizione;Palestra scolastica Falletti di Barolo;NO;;VIA GIAN DOMENICO CASSINI 98;TORINO;10129;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=10;PALESTRA SCOLASTICA;1394444,719;4989543,662
POINT (1394984.701 4994485.949);651;competenza della Circoscrizione;Palestra scolastica ex Falcone e Borsellino;NO;    ;VIA GUBBIO 47;TORINO;10149;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=284;PALESTRA SCOLASTICA;1394984,701;4994485,949
POINT (1395577.572 4994990.558);650;competenza della Circoscrizione;Palestra scolastica don Murialdo;NO;    ;VIA CASTELDELFINO 30;TORINO;10147;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=283;PALESTRA SCOLASTICA;1395577,572;4994990,558
POINT (1392805.748 4988304.302);649;competenza della Circoscrizione;Palestra scolastica Don Milani;NO;;VIA S. MARINO 107;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=235;PALESTRA SCOLASTICA;1392805,748;4988304,302
POINT (1394539.003 4990305.008);648;competenza della Circoscrizione;Palestra scolastica Coppino;NO;;VIA CRISTOFORO COLOMBO 36;TORINO;10129;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=8;PALESTRA SCOLASTICA;1394539,003;4990305,008
POINT (1394599.407 4990341.618);647;competenza della Circoscrizione;Palestra scolastica Coppino;NO;;VIA GIACOMO BOVE 13;TORINO;10129;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=9;PALESTRA SCOLASTICA;1394599,407;4990341,618
POINT (1390875.145 4986088.146);646;;Palestra scolastica Colombo;NO;;PIAZZETTA LUCIANO JONA 5;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=184;PALESTRA SCOLASTICA;1390875,145;4986088,146
POINT (1392992.077 4988894.997);645;competenza della Circoscrizione;Palestra scolastica Chiovini;NO;;VIA BALTIMORA 76;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=31;PALESTRA SCOLASTICA;1392992,077;4988894,997
POINT (1393072.364 4988410.334);644;competenza della Circoscrizione;Palestra scolastica Casalegno;NO;;VIA FILIPPO ACCIARINI 20;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=34;PALESTRA SCOLASTICA;1393072,364;4988410,334
POINT (1394537.422 4996072.531);643;competenza della Circoscrizione;Palestra scolastica Capponi;NO;    ;VIA VENARIA 75;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=282;PALESTRA SCOLASTICA;1394537,422;4996072,531
POINT (1397161.618 4991279.383);642;competenza della Circoscrizione;Palestra scolastica Calvino;NO;;VIA S. OTTAVIO 7;TORINO;10124;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=14;PALESTRA SCOLASTICA;1397161,618;4991279,383
POINT (1392766.732 4989012.696);641;competenza della Circoscrizione;Palestra scolastica Caduti di Cefalonia;NO;;VIA BALTIMORA 110;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=36;PALESTRA SCOLASTICA;1392766,732;4989012,696
POINT (1393375.117 4988487.312);640;;Palestra scolastica Antonelli;NO;;VIA FILADELFIA 121;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=35;PALESTRA SCOLASTICA;1393375,117;4988487,312
POINT (1395685.889 4994509.785);639;competenza della Circoscrizione;Palestra scolastica Allievo;NO;    ;VIA VIBO' 62;TORINO;10147;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=279;PALESTRA SCOLASTICA;1395685,889;4994509,785
POINT (1395093.339 4994516.357);638;competenza della Circoscrizione;Palestra scolastica Aleramo;NO;    ;VIA LEMIE 48;TORINO;10149;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=280;PALESTRA SCOLASTICA;1395093,339;4994516,357
POINT (1395129.773 4986665.559);637;competenza della Circoscrizione;Palestra  Scolastica Re Umberto I (succursale);NO;    ;VIA VENTIMIGLIA 128;TORINO;10127;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=219;PALESTRA SCOLASTICA;1395129,773;4986665,559
POINT (1394623.809 4985856.471);636;competenza della Circoscrizione;Palestra  Scolastica Re Umberto I;NO;    ;VIA NIZZA 395;TORINO;10127;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=218;PALESTRA SCOLASTICA;1394623,809;4985856,471
POINT (1395529.438 4995271.345);635;competenza della Circoscrizione;Palestra scolastica  Angelini;NO;    ;VIA SOSPELLO 64;TORINO;10147;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=281;PALESTRA SCOLASTICA;1395529,438;4995271,345
POINT (1392987.281 4989665.538);634;competenza della Circoscrizione;Palestra scolastica Ada Negri;NO;;VIA ADA NEGRI 23;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=37;PALESTRA SCOLASTICA;1392987,281;4989665,538
POINT (1396662.999 4987103.523);633;competenza della Circoscrizione;Palesta scolastica Balbis Garrone;NO;    ;VIA NUOVA 2;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=307;PALESTRA SCOLASTICA;1396662,999;4987103,523
POINT (1397779.772 4995549.56);632;competenza della Circoscrizione;Oxilia;NO;    ;VIA ROCCO SCOTELLARO 5/A;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=272;CALCIO;1397779,772;4995549,56
POINT (1393466.492 4988281.651);357;competenza del Patrimonio;Sporting;NO;Circolo della Stampa Sporting;CORSO GIOVANNI AGNELLI 45;TORINO;10134;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=201;PALESTRA;1393466,492;4988281,651
POINT (1393466.492 4988281.651);358;competenza del Patrimonio;Sporting;NO;Circolo della Stampa Sporting;CORSO GIOVANNI AGNELLI 45;TORINO;10134;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=201;CALCETTO;1393466,492;4988281,651
POINT (1393466.492 4988281.651);569;competenza del Patrimonio;Sporting;NO;Circolo della Stampa Sporting;CORSO GIOVANNI AGNELLI 45;TORINO;10134;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=201;EDIFICI DI PERTINENZA;1393466,492;4988281,651
POINT (1393466.492 4988281.651);584;competenza del Patrimonio;Sporting;NO;Circolo della Stampa Sporting;CORSO GIOVANNI AGNELLI 45;TORINO;10134;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=201;EDIFICI DI PERTINENZA;1393466,492;4988281,651
POINT (1395060.641 4988927.874);630;;La Baraca;NO;Agenzia per lo sviluppo di via Arquata;VIA RAPALLO 20/A;TORINO;10134;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=1;PALESTRA;1395060,641;4988927,874
POINT (1395060.641 4988927.874);703;;La Baraca;NO;Agenzia per lo sviluppo di via Arquata;VIA RAPALLO 20/A;TORINO;10134;1;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=1;BOCCIOFILA;1395060,641;4988927,874
POINT (1393990.824 4987979.863);629;competenza della Circoscrizione;Duca degli Abruzzi - Piscina;NO;ENDAS - Ente Nazionale Democratico di Azione Sociale;VIA PASQUALE PAOLI 17/A;TORINO;10134;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=162;PISCINA COPERTA;1393990,824;4987979,863
POINT (1397741.75 4990894.379);628;competenza della Circoscrizione;Campi Calcio Vanchiglia;NO;Unione Sportiva Vanchiglia;CORSO CASALE 20;TORINO;10131;8;;CALCIO;1397741,75;4990894,379
POINT (1398859.959 4993905.999);730;competenza della Circoscrizione;Palestra scolastica Abba;;;PIAZZA GIUSEPPE CESARE ABBA 13;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=360;PALESTRA SCOLASTICA;1398859,959;4993905,999
POINT (1391706.481 4991704.114);626;competenza della Circoscrizione;Trecate - Bocciofila;NO;Associazione Trecate;VIA TRECATE 44 int. 5/A;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=62;BOCCIOFILA;1391706,481;4991704,114
POINT (1396878.817 4995678.869);624;competenza della Circoscrizione;Bocciofila Polisportiva ASD Giordana Lombardi;NO;ASD Giordana Lombardi;VIA ANTONIO E VITTORIO SCIALOJA 8 bis/A;TORINO;10148;5;www.giordanalombardi.it;ATTIVITA' AL CHIUSO;1396878,817;4995678,869
POINT (1400187.085 4995354.641);729;competenza della Circoscrizione;Palestra scolastica Abbadia;;;VIA MARTINO ANGLESIO 17;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=359;PALESTRA SCOLASTICA;1400187,085;4995354,641
POINT (1399211.415 4992566.472);622;competenza della Circoscrizione;Anello di pattinaggio Parco Colletta;NO;;VIA SIBILLA ALERAMO 24;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=271;ROLLER;1399211,415;4992566,472
POINT (1398753.511 4997852.813);728;competenza della Circoscrizione;Palestra scolastica Ambrosini;;;VIA DEI PIOPPI 45;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=358;PALESTRA SCOLASTICA;1398753,511;4997852,813
POINT (1395146.5 4987469.881);620;competenza della Circoscrizione;Palestra Scolastica Vittorino da Feltre;NO;    ;VIA FINALMARINA 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=228;PALESTRA SCOLASTICA;1395146,5;4987469,881
POINT (1395095.557 4986464.358);618;competenza della Circoscrizione;Palavela Torino;NO;;VIA VENTIMIGLIA 145;TORINO;10127;8;http://www.torinolympicpark.org/impianti.aspx?idA=63;GHIACCIO;1395095,557;4986464,358
POINT (1399774.437 4993294.978);616;competenza della Circoscrizione;Meisino Sport Club;NO;;VIA FEDERICO NIETZSCHE 155 int. 18;TORINO;10132;7;;ATTIVITA' AL CHIUSO;1399774,437;4993294,978
POINT (1392714.358 4989215.543);48;competenza della Circoscrizione;Sebastopoli - Palestra;NO;;CORSO SEBASTOPOLI 258;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=262;PALESTRA;1392714,358;4989215,543
POINT (1392714.358 4989215.543);47;competenza della Circoscrizione;Sebastopoli - Piscina;NO;;CORSO SEBASTOPOLI 258;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=52;PISCINA COPERTA;1392714,358;4989215,543
POINT (1397680.292 4994296.059);727;competenza della Circoscrizione;Palestra scolastica Bobbio;;;VIA SANTHIA' 76;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=357;PALESTRA SCOLASTICA;1397680,292;4994296,059
POINT (1397836.925 4994873.456);726;competenza della Circoscrizione;Palestra scolastica C. Levi;;;VIA MONTE ROSA 165;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=356;PALESTRA SCOLASTICA;1397836,925;4994873,456
POINT (1398100.866 4996714.64);725;competenza della Circoscrizione;Palestra scolastica Cavagnolo (grande);;;VIA CAVAGNOLO 7;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=355;PALESTRA SCOLASTICA;1398100,866;4996714,64
POINT (1398100.866 4996714.64);724;competenza della Circoscrizione;Palestra scolastica Cavagnolo (media);;;VIA CAVAGNOLO 7;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=354;PALESTRA SCOLASTICA;1398100,866;4996714,64
POINT (1397809.683 4995367.848);723;competenza della Circoscrizione;Palestra scolastica Chiara;;;VIA CARLO PORTA 6;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=353;PALESTRA SCOLASTICA;1397809,683;4995367,848
POINT (1397594.824 4995410.567);722;competenza della Circoscrizione;Palestra scolastica A. Frank;;;VIA TOMMASO VALLAURI 24;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=352;PALESTRA SCOLASTICA;1397594,824;4995410,567
POINT (1397545.099 4993085.143);721;competenza della Circoscrizione;Palestra scolastica G. Deledda;;;VIA BOLOGNA 77;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=351;PALESTRA SCOLASTICA;1397545,099;4993085,143
POINT (1398140.69 4993592.105);720;competenza della Circoscrizione;Palestra scolastica S. D'Acquisto (E8);; U.S. Labor,Vertigymn;VIA TOLLEGNO 83;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=340;PALESTRA SCOLASTICA;1398140,69;4993592,105
