Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Qualità Urbana;Veicoli abbandonati;3;CHANOUX/PIETRO ABATE (VIA);;25/06/2014;9.00
Qualità Urbana;Veicoli abbandonati;7;BIELLA/(VIA);;25/06/2014;11.22
Qualità Urbana;Veicoli abbandonati;10;TRAIANO/(CORSO);;25/06/2014;11.36
Qualità Urbana;Veicoli abbandonati;6;ANGLESIO/MARTINO (VIA);;25/06/2014;11.55
Qualità Urbana;Veicoli abbandonati;3;FENOGLIO GIUSEPPE (BEPPE) (VIA);;25/06/2014;12.17
Qualità Urbana;Veicoli abbandonati;3;OSASCO/(VIA);Area Verde;25/06/2014;12.31
Qualità Urbana;Veicoli abbandonati;3;ROBILANT GENERALE CARLO DI (PIAZZA);;25/06/2014;13.59
Qualità Urbana;Veicoli abbandonati;2;CASALEGNO/CARLO (VIA);;25/06/2014;14.12
Qualità Urbana;Veicoli abbandonati;7;BRESCIA/(CORSO);;25/06/2014;14.45
Qualità Urbana;Veicoli abbandonati;3;FRANCIA/(CORSO);;26/06/2014;9.10
Qualità Urbana;Veicoli abbandonati;3;BRUNELLESCHI/FILIPPO (CORSO);;26/06/2014;9.33
Qualità Urbana;Veicoli abbandonati;5;TIRABOSCHI/GEROLAMO (VIA);;27/06/2014;
Qualità Urbana;Veicoli abbandonati;6;SANDIGLIANO/(VIA);;27/06/2014;
Qualità Urbana;Veicoli abbandonati;9;GIORDANO/BRUNO (VIA);;27/06/2014;
Qualità Urbana;Veicoli abbandonati;7;VERONA/(CORSO);;27/06/2014;12.00
Qualità Urbana;Veicoli abbandonati;6;BOTTICELLI/SANDRO (VIA);;29/06/2014;
Qualità Urbana;Veicoli abbandonati;9;SEBASTOPOLI/(CORSO);;29/06/2014;
