WKT_GEOM;ID_AREE;DENOM;AMBITO;TIPO;LOTTO;GESTIONE;COORD_X;COORD_Y
POLYGON ((1395944.344 4990134.81,1395944.137 4990133.993,1395943.539 4990133.53,1395942.751 4990133.578,1395902 4990152.486,1395901.533 4990153.136,1395901.588 4990153.935,1395901.859 4990154.318,1395902.594 4990154.636,1395903.363 4990154.412,1395943.603 4990135.708,1395943.959 4990135.499,1395944.344 4990134.81));8775;CORSO MARCONI GUGLIELMO;CORSO MARCONI GUGLIELMO;BANCHINA ALBERATA;8P;COMUNALE;1395922,875;4990144
POLYGON ((1397481.877 4991249.846,1397482.31 4991249.124,1397482.456 4991248.372,1397482.205 4991247.733,1397480.098 4991244.66,1397479.662 4991244.195,1397479.118 4991243.899,1397478.785 4991243.92,1397478.207 4991244.325,1397477.326 4991245.246,1397476.779 4991246.05,1397473.026 4991243.488,1397471.882 4991242.325,1397434.997 4991296.593,1397434.887 4991297.013,1397435.012 4991297.429,1397435.336 4991297.718,1397435.764 4991297.795,1397436.169 4991297.639,1397438.458 4991294.345,1397441.653 4991297.903,1397439.72 4991300.767,1397439.637 4991301.098,1397439.841 4991301.452,1397444.068 4991304.507,1397444.498 4991304.582,1397444.774 4991304.383,1397481.877 4991249.846));7778;CORSO SAN MAURIZIO;C. S. MAURIZIO / V. G. DI BAROLO / V. VANCHIGLIA;BANCHINA ALBERATA;1;COMUNALE;1397458,625;4991273
POLYGON ((1392459.783 4992400.94,1392460.399 4992400.137,1392462.087 4992397.528,1392463.512 4992394.666,1392464 4992393.139,1392464.488 4992391.001,1392464.814 4992387.643,1392464.733 4992384.168,1392445.463 4992407.58,1392447.335 4992407.441,1392450.097 4992406.861,1392452.823 4992405.893,1392454.942 4992404.801,1392456.996 4992403.499,1392459.783 4992400.94));1797;LARGO VALGIOIE;VIA CAPELLI CARLO/VIA VALGIOIE;PIAZZALE ALBERATO;4;DI QUARTIERE;1392455,125;4992400,25
POLYGON ((1392828.37 4989515.839,1392829.175 4989519.098,1392831.267 4989542.449,1392831.638 4989546.517,1392831.978 4989550.369,1392863.311 4989535.753,1392868.344 4989546.542,1392869.525 4989546.282,1392883.296 4989539.971,1392891.673 4989535.92,1392892.689 4989535.152,1392887.6 4989524.02,1392892.147 4989521.941,1392921.311 4989508.61,1392925.042 4989516.547,1392923.676 4989505.005,1392923.152 4989500.008,1392920.846 4989478.745,1392920.048 4989469.573,1392915.662 4989471.861,1392834.421 4989513.143,1392828.37 4989515.839));9499;VIA MONFALCONE;VIA MONFALCONE/VIA BISTAGNO;GIARDINO;2;COMUNALE;1392879,5;4989510
POLYGON ((1394307.248 4992204.547,1394268.865 4992208.997,1394271.581 4992229.048,1394297.529 4992225.64,1394297.777 4992227.524,1394309.582 4992233.624,1394311.303 4992232.768,1394323.58 4992255.82,1394373.031 4992230.117,1394355.533 4992197.13,1394346.269 4992202.072,1394345.658 4992200.924,1394347.864 4992199.747,1394346.362 4992196.923,1394344.156 4992198.1,1394333.578 4992178.212,1394311.648 4992189.708,1394309.753 4992195.383,1394309.06 4992198.305,1394307.248 4992204.547));5785;SCUOLA;SCUOLA MEDIA;VERDE SCOLASTICO;3;COMUNALE;1394318,0625;4992217
POLYGON ((1395019.198 4990348.082,1395018.239 4990346.251,1395017.695 4990345.645,1395016.998 4990345.224,1395016.209 4990345.023,1395015.396 4990345.059,1395014.628 4990345.33,1395013.972 4990345.812,1395013.483 4990346.463,1395013.205 4990347.228,1395013.16 4990348.041,1395014.332 4990350.681,1395015.575 4990352.94,1395125.246 4990569.799,1395130.262 4990567.066,1395019.198 4990348.082));6782;CORSO FERRARIS GALILEO;C. EINAUDI / V. PASTRENGO  / C. G. FERRARIS;BANCHINA ALBERATA;1;COMUNALE;1395071,75;4990457,75
POLYGON ((1395939.441 4990119.089,1395938.948 4990118.552,1395938.15 4990118.425,1395896.208 4990138.03,1395895.712 4990138.636,1395895.73 4990139.419,1395896.381 4990140.061,1395896.969 4990140.118,1395939.064 4990120.589,1395939.691 4990119.877,1395939.441 4990119.089));8776;CORSO MARCONI GUGLIELMO;CORSO MARCONI GUGLIELMO;BANCHINA ALBERATA;8P;COMUNALE;1395917,6875;4990129,5
POLYGON ((1397430.138 4991281.41,1397431.356 4991281.158,1397432.503 4991280.678,1397433.537 4991279.986,1397434.419 4991279.11,1397464.207 4991234.72,1397466.278 4991231.494,1397466.885 4991230.388,1397466.904 4991230.068,1397466.675 4991229.57,1397463.786 4991226.773,1397463.17 4991226.585,1397462.474 4991226.798,1397462.14 4991227.098,1397451.493 4991243.144,1397451.765 4991245.089,1397439.335 4991263.906,1397437.647 4991264.119,1397425.666 4991281.663,1397425.556 4991282.063,1397425.559 4991282.763,1397425.797 4991283.421,1397426.242 4991283.961,1397426.842 4991284.321,1397427.528 4991284.458,1397428.221 4991284.357,1397428.839 4991284.03,1397430.138 4991281.41));7779;CORSO SAN MAURIZIO;C. S. MAURIZIO / V. G. DI BAROLO / V. VANCHIGLIA;BANCHINA ALBERATA;1;COMUNALE;1397446,25;4991257,5
POLYGON ((1392354.55 4991167.777,1392362.038 4991190.653,1392384.723 4991182.428,1392389.397 4991195.189,1392393.416 4991193.75,1392401.691 4991190.779,1392397.154 4991177.981,1392420.505 4991169.585,1392412.404 4991146.947,1392354.55 4991167.777));9554;VIA TOFANE;VIA TOFANE/VIA FOSSATI;GIARDINO;3;COMUNALE;1392386;4991171
POLYGON ((1392473.874 4992383.28,1392474.37 4992385.326,1392475.132 4992387.316,1392476.319 4992389.745,1392477.795 4992392.033,1392478.906 4992393.48,1392480.751 4992395.434,1392482.896 4992397.138,1392484.293 4992397.992,1392486.464 4992399.003,1392488.753 4992399.776,1392491.938 4992400.562,1392495.146 4992400.94,1392497.747 4992400.932,1392500.315 4992400.556,1392473.874 4992383.28));1798;LARGO VALGIOIE;VIA CAPELLI CARLO/VIA VALGIOIE;PIAZZALE ALBERATO;4;DI QUARTIERE;1392482,625;4992392
POLYGON ((1394131.202 4992252.879,1394144.162 4992253.455,1394144.365 4992249.852,1394147.561 4992249.822,1394160.293 4992250.262,1394162.746 4992205.681,1394162.583 4992199.38,1394161.399 4992199.368,1394161.429 4992196.368,1394160.579 4992189.859,1394158.748 4992189.84,1394159.358 4992177.496,1394157.088 4992177.423,1394157.772 4992168.068,1394153.943 4992136.986,1394080.9 4992134.15,1394087.604 4992248.684,1394101.989 4992247.628,1394101.989 4992248.691,1394102.916 4992248.676,1394102.921 4992247.834,1394106.174 4992247.96,1394105.939 4992251.661,1394119.524 4992252.36,1394119.228 4992258.053,1394130.963 4992258.523,1394131.202 4992252.879));5786;SCUOLA;SCUOLA MATERNA;VERDE SCOLASTICO;3;COMUNALE;1394121,875;4992196,75
POLYGON ((1394998.965 4990361.917,1394996.445 4990357.054,1394995.515 4990356.559,1394994.693 4990356.424,1394993.867 4990356.528,1394993.105 4990356.862,1394992.469 4990357.399,1394992.011 4990358.094,1394991.77 4990358.891,1394991.765 4990359.723,1394991.996 4990360.523,1395054.554 4990483.129,1395103.709 4990578.999,1395108.331 4990576.842,1395028.555 4990420.421,1394998.965 4990361.917));6783;CORSO FERRARIS GALILEO;C. EINAUDI / C. DUCA D'AOSTA  / C. G. FERRARIS;BANCHINA ALBERATA;1;COMUNALE;1395050;4990468,5
POLYGON ((1395953.882 4990128.592,1395954.822 4990132.96,1395955.101 4990133.348,1395955.4 4990133.473,1395955.732 4990133.445,1395956.385 4990133.184,1396033.372 4990097.396,1396033.736 4990097.201,1396034.038 4990096.904,1396034.137 4990096.498,1396032.823 4990092.447,1396032.395 4990092.191,1396031.911 4990092.146,1396031.434 4990092.298,1395954.606 4990128.012,1395954.182 4990128.236,1395953.882 4990128.592));8777;CORSO MARCONI GUGLIELMO;CORSO MARCONI GUGLIELMO;BANCHINA ALBERATA;8P;COMUNALE;1395993,75;4990113
POLYGON ((1397489.956 4991237.251,1397541.349 4991161.408,1397541.393 4991161.204,1397541.213 4991160.882,1397540.911 4991160.567,1397540.075 4991159.947,1397539.176 4991159.643,1397537.636 4991159.546,1397536.102 4991159.879,1397535.137 4991160.276,1397519.978 4991172.128,1397510.16 4991186.614,1397481.575 4991225.754,1397479.275 4991229.147,1397479.194 4991229.333,1397479.183 4991229.783,1397479.401 4991230.177,1397479.788 4991230.406,1397480.238 4991230.409,1397480.627 4991230.183,1397482.928 4991226.79,1397487.489 4991230.282,1397484.889 4991234.123,1397484.805 4991234.454,1397485.044 4991234.831,1397489.282 4991237.399,1397489.679 4991237.452,1397489.956 4991237.251));7780;CORSO SAN MAURIZIO;C. S. MAURIZIO / V. BAVA / V. VANCHIGLIA;BANCHINA ALBERATA;1;COMUNALE;1397510,25;4991196,75
POLYGON ((1392454.684 4992424.007,1392471.98 4992436.246,1392471.383 4992433.614,1392470.491 4992431.04,1392469.263 4992428.34,1392467.694 4992425.799,1392465.888 4992423.523,1392463.737 4992421.583,1392461.217 4992419.88,1392458.537 4992418.529,1392454.684 4992424.007));1799;LARGO VALGIOIE;VIA CAPELLI CARLO/VIA VALGIOIE;PIAZZALE ALBERATO;4;DI QUARTIERE;1392464,0625;4992427,5
POLYGON ((1392769.446 4991033.435,1392770.832 4991037.714,1392824.643 4991035.795,1392805.499 4990982.436,1392803.462 4990983.171,1392820.91 4991031.578,1392769.446 4991033.435));9555;VIA MONGINEVRO;VIA MONGINEVRO/VIA CARSO;BANCHINA ALBERATA;3;COMUNALE;1392797;4991034,75
POLYGON ((1394137.835 4991145.728,1394139.197 4991135.446,1394117.359 4991132.902,1394116.215 4991141.049,1394116.236 4991141.711,1394116.365 4991142.219,1394116.698 4991142.633,1394117.488 4991142.967,1394118.305 4991143.094,1394137.835 4991145.728));5787;VIA MONGINEVRO;VIA MONGINEVRO / CORSO FERRUCCI (AIUOLA ALBERATA);AIUOLA SPARTITRAFFICO;3;COMUNALE;1394127,5625;4991139,5
POLYGON ((1395111.103 4990594.715,1395186.079 4990741.965,1395190.694 4990739.36,1395115.229 4990590.705,1395110.382 4990593.345,1395111.103 4990594.715));6784;CORSO FERRARIS GALILEO;C. MONTEVECCHIO/ V. DUCA D'AOSTA  / C. G. FERRARIS;BANCHINA ALBERATA;1;COMUNALE;1395150,5;4990666,25
POLYGON ((1395949.333 4990109.64,1395949.047 4990109.821,1395948.792 4990110.124,1395948.81 4990110.746,1395949.598 4990114.497,1395949.778 4990114.914,1395950.119 4990115.245,1395950.479 4990115.337,1396028.453 4990078.518,1396028.738 4990078.33,1396028.782 4990077.988,1396027.471 4990074.325,1396027.033 4990073.683,1396026.563 4990073.613,1396026.214 4990073.675,1395949.333 4990109.64));8778;CORSO MARCONI GUGLIELMO;CORSO MARCONI GUGLIELMO;BANCHINA ALBERATA;8P;COMUNALE;1395988,1875;4990094,5
POLYGON ((1397517.287 4991145.088,1397472.24 4991212.322,1397468.868 4991217.252,1397468.674 4991217.803,1397468.809 4991218.747,1397469.324 4991219.519,1397470.96 4991220.943,1397471.562 4991221.263,1397472.664 4991221.335,1397473.22 4991221.107,1397473.51 4991220.847,1397523.221 4991146.653,1397523.545 4991145.777,1397523.466 4991144.937,1397521.893 4991139.964,1397521.649 4991139.643,1397521.201 4991139.557,1397520.823 4991139.811,1397517.287 4991145.088));7781;CORSO SAN MAURIZIO;C. S. MAURIZIO / V. BAVA / V. VANCHIGLIA;BANCHINA ALBERATA;1;COMUNALE;1397496,125;4991181,75
POLYGON ((1392444.5 4992416.814,1392452.268 4992422.297,1392455.493 4992417.596,1392453.8 4992417.146,1392452.07 4992416.856,1392450.206 4992416.727,1392444.5 4992416.814));1800;LARGO VALGIOIE;VIA CAPELLI CARLO/VIA VALGIOIE;PIAZZALE ALBERATO;4;DI QUARTIERE;1392451,25;4992419,5
POLYGON ((1392660.983 4990873.689,1392678.927 4990928.034,1392709.134 4990917.857,1392690.923 4990863.734,1392660.983 4990873.689));9500;CORSO TRAPANI;CORSO TRAPANI/VIA LANCIA/VIA MONGINEVRO;GIARDINO;3;COMUNALE;1392685;4990895,75
POLYGON ((1393928.019 4990904.288,1394110.397 4990801.32,1394110.818 4990800.859,1394110.882 4990800.238,1394109.775 4990797.942,1394109.336 4990797.498,1394108.719 4990797.4,1394108.388 4990797.517,1393923.207 4990902.068,1393922.389 4990902.858,1393922.099 4990903.733,1393922.203 4990904.649,1393922.681 4990905.438,1393923.445 4990905.953,1393924.355 4990906.101,1393925.243 4990905.855,1393928.019 4990904.288));5788;CORSO PESCHIERA;CORSO PESCHIERA (BANCHINA);BANCHINA ALBERATA;3;COMUNALE;1394016,75;4990852
POLYGON ((1395207.58 4990718.494,1395136.2 4990578.697,1395131.248 4990581.552,1395217.331 4990750.124,1395217.662 4990750.428,1395218.109 4990750.594,1395218.522 4990750.669,1395218.92 4990750.594,1395222.308 4990748.825,1395222.542 4990748.541,1395222.606 4990748.081,1395222.452 4990747.621,1395207.58 4990718.494));6785;CORSO FERRARIS GALILEO;V. MONTEVECCHIO/ V. PASTRENGO  / C. G. FERRARIS;BANCHINA ALBERATA;1;COMUNALE;1395176,875;4990664,75
POLYGON ((1396122.685 4990051.352,1396122.228 4990050.981,1396121.704 4990050.929,1396121.181 4990051.104,1396043.303 4990086.615,1396042.915 4990086.972,1396042.714 4990087.419,1396043.722 4990091.614,1396043.927 4990092.036,1396044.475 4990092.206,1396044.976 4990092.097,1396123.87 4990055.78,1396124.267 4990055.438,1396124.333 4990054.997,1396122.994 4990051.86,1396122.685 4990051.352));8779;CORSO MARCONI GUGLIELMO;CORSO MARCONI GUGLIELMO;BANCHINA ALBERATA;8P;COMUNALE;1396082,9375;4990071,5
POLYGON ((1397549.604 4991149.789,1397584.734 4991097.682,1397582.934 4991095.67,1397578.624 4991099.249,1397575.222 4991102.583,1397572.081 4991106.164,1397569.22 4991109.972,1397544.435 4991146.562,1397544.271 4991147.232,1397544.456 4991147.601,1397547.079 4991150.204,1397547.886 4991150.687,1397548.337 4991150.763,1397548.731 4991150.659,1397549.211 4991150.27,1397549.604 4991149.789));7782;CORSO SAN MAURIZIO;C. S. MAURIZIO / V. BAVA / V. NAPIONE;BANCHINA ALBERATA;1;COMUNALE;1397564,5;4991122,25
POLYGON ((1392502.343 4992409.547,1392499.814 4992410.199,1392497.235 4992411.037,1392492.126 4992413.034,1392489.871 4992414.178,1392487.808 4992415.65,1392486.517 4992416.838,1392485.513 4992417.962,1392484.656 4992419.141,1392483.286 4992421.68,1392481.628 4992426.146,1392480.863 4992428.776,1392480.52 4992430.534,1392480.367 4992432.886,1392480.475 4992434.235,1392502.343 4992409.547));1801;LARGO VALGIOIE;VIA CAPELLI CARLO/VIA VALGIOIE;PIAZZALE ALBERATO;4;DI QUARTIERE;1392491,375;4992417,75
POLYGON ((1392722.53 4990281.687,1392725.872 4990296.148,1392726.206 4990296.742,1392726.753 4990297.149,1392727.419 4990297.298,1392728.087 4990297.162,1392745.457 4990287.162,1392732.904 4990279.447,1392722.53 4990281.687));9501;VIA S.PAOLO;VIA S.PAOLO/CORSO ROSSELLI/VIA ISONZO;VERDE VARIO;3;COMUNALE;1392733,75;4990288,5
POLYGON ((1394187.959 4990778.146,1394124.654 4990814.34,1393984.352 4990893.734,1393937.809 4990920.242,1393929.023 4990925.177,1393928.354 4990925.77,1393928.006 4990926.594,1393928.048 4990927.487,1393928.152 4990927.836,1393928.604 4990928.312,1393929.246 4990928.447,1393929.851 4990928.193,1393939.311 4990922.808,1393939.978 4990923.945,1393986.383 4990897.526,1394126.729 4990818.107,1394151.565 4990803.908,1394189.605 4990782.937,1394189.097 4990777.497,1394187.959 4990778.146));5789;CORSO PESCHIERA;CORSO PESCHIERA (BANCHINA);BANCHINA ALBERATA;3;COMUNALE;1394060,75;4990853
POLYGON ((1395231.346 4990832.086,1395242.436 4990853.848,1395243.526 4990855.679,1395243.938 4990856.28,1395244.451 4990856.816,1395245.005 4990856.981,1395245.592 4990856.853,1395246.242 4990856.551,1395246.846 4990856.11,1395247.367 4990855.527,1395247.746 4990854.86,1395248.059 4990853.883,1395247.996 4990852.92,1395247.257 4990851.222,1395206.478 4990771.247,1395206.166 4990770.784,1395205.746 4990770.41,1395205.043 4990770.16,1395204.349 4990770.293,1395202.168 4990771.423,1395201.697 4990771.83,1395201.399 4990772.386,1395201.329 4990773.042,1395201.513 4990773.68,1395231.346 4990832.086));6786;CORSO FERRARIS GALILEO;C. MONTEVECCHIO/ C. STATI UNITI  / C. G. FERRARIS;BANCHINA ALBERATA;1;COMUNALE;1395224,75;4990813
POLYGON ((1396037.757 4990069.544,1396038.896 4990073.559,1396039.451 4990073.588,1396039.827 4990073.474,1396115.222 4990039.252,1396115.558 4990039.039,1396115.819 4990038.728,1396115.909 4990038.298,1396115.794 4990037.868,1396114.172 4990034.437,1396113.957 4990034.13,1396113.589 4990034.041,1396113.196 4990034.143,1396038.429 4990068.378,1396038.081 4990068.603,1396037.813 4990068.943,1396037.757 4990069.544));8780;CORSO MARCONI GUGLIELMO;CORSO MARCONI GUGLIELMO;BANCHINA ALBERATA;8P;COMUNALE;1396076,6875;4990054
POLYGON ((1397529.224 4991127.788,1397528.822 4991128.375,1397528.456 4991129.24,1397528.446 4991130.183,1397528.712 4991130.695,1397530.524 4991132.646,1397530.92 4991132.902,1397531.426 4991132.999,1397532.483 4991132.773,1397532.987 4991132.356,1397535.587 4991128.605,1397565.139 4991085.254,1397565.859 4991084.024,1397567.045 4991081.183,1397567.536 4991079.616,1397568.069 4991077.084,1397567.999 4991074.785,1397567.671 4991074.067,1397567.032 4991073.61,1397566.533 4991073.67,1397566.072 4991073.994,1397565.593 4991074.476,1397564.318 4991076.24,1397529.224 4991127.788));7783;CORSO SAN MAURIZIO;C. S. MAURIZIO / V. BAVA / L. PO CADORNA;BANCHINA ALBERATA;1;COMUNALE;1397548,25;4991105
POLYGON ((1390636.862 4991911.104,1390634.961 4991957.461,1390687.35 4991959.62,1390689.555 4991904.899,1390689.635 4991900.797,1390690.654 4991877.619,1390638.315 4991875.318,1390637.556 4991892.601,1390636.862 4991911.104));1802;VIA GERMONIO ANASTASIO;VIA GERMONIO ANASTASIO/VIA MORIALDO DON LEONARDO;GIARDINO;3;DI QUARTIERE;1390662,75;4991917,5
POLYGON ((1393915.277 4990933.043,1393912.734 4990934.543,1393912.49 4990934.91,1393912.445 4990935.253,1393912.604 4990935.48,1393913.958 4990936.503,1393914.413 4990936.668,1393914.699 4990936.668,1393915.621 4990936.449,1393918.413 4990934.808,1393919.139 4990934.222,1393919.489 4990933.636,1393919.631 4990933.128,1393919.652 4990932.543,1393919.091 4990931.863,1393918.663 4990931.503,1393918.227 4990931.418,1393915.277 4990933.043));5790;CORSO PESCHIERA;CORSO PESCHIERA (BANCHINA);BANCHINA ALBERATA;3;COMUNALE;1393916,4375;4990934
POLYGON ((1395228.156 4990759.241,1395223.327 4990760.981,1395223.238 4990761.333,1395223.422 4990762.052,1395264.709 4990842.887,1395265.375 4990843.956,1395266.436 4990844.637,1395267.685 4990844.797,1395268.883 4990844.407,1395269.798 4990843.542,1395270.255 4990842.368,1395270.164 4990841.111,1395228.532 4990759.528,1395228.156 4990759.241));6787;CORSO FERRARIS GALILEO;V. MONTEVECCHIO/ C. STATI UNITI  / C. G. FERRARIS;BANCHINA ALBERATA;1;COMUNALE;1395246,75;4990801,25
POLYGON ((1396133.371 4990045.69,1396133.149 4990046.12,1396133.171 4990046.543,1396134.45 4990049.703,1396134.733 4990050.019,1396135.325 4990050.217,1396135.555 4990050.242,1396135.96 4990050.147,1396161.379 4990038.497,1396163.129 4990036.899,1396180.509 4990028.681,1396183.359 4990028.554,1396204.253 4990018.944,1396204.903 4990018.57,1396205.443 4990018.035,1396205.55 4990017.558,1396205.536 4990016.999,1396203.918 4990014.368,1396203.538 4990013.907,1396203.026 4990013.657,1396202.481 4990013.705,1396201.944 4990013.909,1396133.554 4990045.524,1396133.371 4990045.69));8781;CORSO MARCONI GUGLIELMO;CORSO MARCONI GUGLIELMO;BANCHINA ALBERATA;8P;COMUNALE;1396168,25;4990032
POLYGON ((1396474.77 4992027.45,1396470.556 4992019.06,1396465.122 4992021.759,1396469.893 4992031.504,1396475.337 4992028.381,1396474.77 4992027.45));7784;EDIFICIO COMUNALE;PALAZZO LAVORI PUBBLICI;VERDE VARIO;1;COMUNALE;1396470,25;4992025,25
POLYGON ((1397081.573 4994753.145,1397108.725 4994833.254,1397120.041 4994828.111,1397193.02 4994786.02,1397172.054 4994728.608,1397160.601 4994731.903,1397081.573 4994753.145));9480;SCUOLA;ELEMENTARE SABIN;VERDE SCOLASTICO;6;COMUNALE;1397141,0625;4994781
POLYGON ((1390862.545 4991907.2,1390853.214 4991849.881,1390807.061 4991847.897,1390805.059 4991905.145,1390802.531 4991905.041,1390801.009 4991964.422,1390872.359 4991967.49,1390862.545 4991907.2));1803;VIA RUA DON MICHELE;VIA DON RUA / VIA LAGARINA;GIARDINO;3;DI QUARTIERE;1390836,625;4991907,5
POLYGON ((1393897.166 4990918.479,1393896.395 4990919.224,1393895.963 4990920.184,1393896.062 4990920.609,1393896.6 4990920.924,1393897.603 4990921.104,1393898.573 4990920.901,1393910.33 4990914.301,1393911.223 4990913.549,1393911.714 4990912.778,1393911.757 4990912.223,1393911.435 4990911.778,1393910.396 4990911.423,1393909.492 4990911.56,1393897.166 4990918.479));5791;CORSO PESCHIERA;CORSO PESCHIERA (BANCHINA);BANCHINA ALBERATA;3;COMUNALE;1393904;4990916,5
