,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
235,ROOFTOP,"Via Pozzo Str., 12, 10139 Torino TO, Italy",ChIJdTIclY1siEcRYDq0PTT6ZM4,"VIA POZZO STRADA  12/1, TORINO, Italia",45.0739293,7.6284269,1,10139,OK,street_address
236,ROOFTOP,"Via Carolina Invernizio, 21, 10127 Torino TO, Italy",ChIJcR8JrekSiEcRpiC4kuc-Z6Y,"VIA CAROLINA INVERNIZIO,21, TORINO, Italia",45.0223009,7.6550184,1,10127,OK,street_address
237,ROOFTOP,"Via Podgora, 28, 10135 Torino TO, Italy",ChIJBcb2o98SiEcRCR4Lem_Wi-c,"VIA PODGORA,28, TORINO, Italia",45.0268495,7.643915900000001,1,10135,OK,street_address
238,ROOFTOP,"Via Monte Corno, 21, 10127 Torino TO, Italy",ChIJYeWEwMISiEcRbO2-nKVZvIQ,"VIA MONTECORNO,21, TORINO, Italia",45.0253543,7.6543835,1,10127,OK,street_address
239,ROOFTOP,"Via Giacinto Collegno, 73, 10138 Torino TO, Italy",ChIJB6VeEwNtiEcRGxyobxdUNdE,"VIA COLLEGNO 73, TORINO, Italia",45.0722288,7.6585731,1,10138,OK,street_address
240,RANGE_INTERPOLATED,"Via Goffredo Casalis, 54, 10138 Torino TO, Italy",EjFWaWEgR29mZnJlZG8gQ2FzYWxpcywgNTQsIDEwMTM4IFRvcmlubyBUTywgSXRhbGlhIhoSGAoUChIJvw0czwNtiEcRcFPP-EhFR-4QNg,"VIA CASALIS 54, TORINO, Italia",45.0752804,7.6584736,1,10138,OK,street_address
241,ROOFTOP,"Via Bardonecchia, 36, 10139 Torino TO, Italy",ChIJvx8xu_psiEcRb95Z8ke30Zc,"VIA BARDONECCHIA, 36/A, TORINO, Italia",45.07278549999999,7.644706999999999,1,10139,OK,street_address
242,ROOFTOP,"Via Stelvio, 45, 10141 Torino TO, Italy",ChIJNbzSHZVsiEcRmYkg8bkiKLk,"VIA STELVIO 45, TORINO, Italia",45.0657,7.628509999999999,1,10141,OK,street_address
243,ROOFTOP,"Via Boston, 33, 10137 Torino TO, Italy",ChIJpU6olSsTiEcRUseqfGDtAjs,"VIA BOSTON 33, TORINO, Italia",45.04048,7.6415,1,10137,OK,street_address
244,ROOFTOP,"Str. S. Vincenzo, 144, 10131 Torino TO, Italy",ChIJFd1ZJ8dyiEcReo_8pR4M-00,"STRADA S.VINCENZO N. 144, TORINO, Italia",45.05189,7.718590000000001,1,10131,OK,street_address
245,RANGE_INTERPOLATED,"Strada Comunale Santa Margherita, 177, 10131 Torino TO, Italy",Ej5TdHJhZGEgQ29tdW5hbGUgU2FudGEgTWFyZ2hlcml0YSwgMTc3LCAxMDEzMSBUb3Jpbm8gVE8sIEl0YWxpYSIbEhkKFAoSCbUC3q_AcohHERpudw4N3s5mELEB,"STRADA SANTA MARGHERITA, 177, TORINO, Italia",45.0532767,7.716792,1,10131,OK,street_address
246,ROOFTOP,"Via Eleonora d'Arborea, 9, 10137 Torino TO, Italy",ChIJNeKOlygTiEcR5sBntRzb7ew,"VIA ELEONORA D'ARBOREA 9/4, TORINO, Italia",45.0351729,7.640466200000001,1,10137,OK,street_address
247,ROOFTOP,"Via Monte Novegno, 31, 10137 Torino TO, Italy",ChIJNe7w5TMTiEcROROxAie_LAQ,"VIA MONTE NOVEGNO 31, TORINO, Italia",45.04048,7.630100000000001,1,10137,OK,street_address
248,ROOFTOP,"Via Valenza, 71, 10127 Torino TO, Italy",ChIJTyUaFb4SiEcRh6WNDmVp1_I,"VIA    VALENZA    71, TORINO, Italia",45.0245358,7.6678185,1,10127,OK,street_address
249,ROOFTOP,"Corso Rodolfo Montevecchio, 67, 10129 Torino TO, Italy",ChIJlQWTxBltiEcRC3-z0rgSPEs,"C.SO MONTEVECCHIO 67, TORINO, Italia",45.0643711,7.662574799999999,1,10129,OK,street_address
250,ROOFTOP,"Corso Unione Sovietica, 490, 10135 Torino TO, Italy",ChIJ9WN9WxoTiEcRdeBOlrX82rA,"C.SO UNIONE SOVIETICA, 490, TORINO, Italia",45.0192373,7.6306929,1,10135,OK,street_address
251,ROOFTOP,"Via Giuseppe Giacosa, 23, 10125 Torino TO, Italy",ChIJWThanERtiEcROaJuLCEYXLw,"VIA GIACOSA, 23, TORINO, Italia",45.0550626,7.6813023,1,10125,OK,street_address
252,ROOFTOP,"Corso Moncalieri, 400, 10133 Torino TO, Italy",ChIJKaYX6qISiEcRifFH67M0Kfs,"C.SO MONCALIERI, N.400, TORINO, Italia",45.0239966,7.6752353,1,10133,OK,street_address
253,ROOFTOP,"Via Rondissone, 32, 10155 Torino TO, Italy",ChIJAY6syextiEcRjcq7kAM3xuA,"VIA RONDISSONE 32, TORINO, Italia",45.0973289,7.69056,1,10155,OK,street_address
254,ROOFTOP,"Via Rovereto, 21, 10136 Torino TO, Italy",ChIJKym5FtBsiEcRFp4wu4BhPPE,"VIA ROVERETO, 21, TORINO, Italia",45.05227559999999,7.639108299999999,1,10136,OK,street_address
255,RANGE_INTERPOLATED,"Via degli Abeti, 15, 10156 Torino TO, Italy",EixWaWEgZGVnbGkgQWJldGksIDE1LCAxMDE1NiBUb3Jpbm8gVE8sIEl0YWxpYSIaEhgKFAoSCWmbXNgebohHEfJA4SgEADPiEA8,"VIA ABETI 15, TORINO, Italia",45.1307126,7.710404199999998,1,10156,OK,street_address
256,ROOFTOP,"Via delle Magnolie, 15, 10151 Torino TO, Italy",ChIJW2xQIRNsiEcRc9ZClPT53fY,"VIA DELLE MAGNOLIE 15, TORINO, Italia",45.1016849,7.6320092,1,10151,OK,street_address
257,ROOFTOP,"Via Plava, 177, 10135 Torino TO, Italy",ChIJmUDKHGYTiEcRlI_fZRRGJRU,"VIA PLAVA 177/2, TORINO, Italia",45.0232509,7.6075392,1,10135,OK,street_address
258,ROOFTOP,"Str. Castello di Mirafiori, 45, 10135 Torino TO, Italy",ChIJM9uD1gUTiEcR-J42LXfL0eM,"STR. CASTELLO DI MIRAFIORI 45, TORINO, Italia",45.01198,7.62946,1,10135,OK,street_address
259,ROOFTOP,"Via Cavagnolo, 35, 10156 Torino TO, Italy",ChIJ5esT9QBuiEcREVNX4Cpn41A,"VIA CAVAGNOLO 35, TORINO, Italia",45.1160496,7.7072341,1,10156,OK,street_address
260,ROOFTOP,"Via Luigi Boccherini, 43, 10155 Torino TO, Italy",ChIJKTeBnO5tiEcRX6-SF-VpW1s,"VIA BOCCHERINI 43, TORINO, Italia",45.1017587,7.6921929,1,10155,OK,street_address
261,ROOFTOP,"Via Ruggero Leoncavallo, 61, 10154 Torino TO, Italy",ChIJpTpiIYhtiEcRlT0NqUhNAKU,"VIA LEONCAVALLO 61/2, TORINO, Italia",45.0880511,7.7029018,1,10154,OK,street_address
262,ROOFTOP,"Via Cervino, 6, 10155 Torino TO, Italy",ChIJc-FDR5FtiEcRPCfThxyOazU,"VIA CERVINO, 6, TORINO, Italia",45.0912946,7.688435999999999,1,10155,OK,street_address
263,ROOFTOP,"Via Pietro Cossa, 115, 10146 Torino TO, Italy",ChIJtxpLY31siEcRIct5GOz68DE,"VIA PIETRO COSSA 115/21, TORINO, Italia",45.0830231,7.6216681,1,10146,OK,street_address
264,ROOFTOP,"Via Valgioie, 72, 10146 Torino TO, Italy",ChIJKbh1HYxsiEcRjvvxc-6gYCA,"VIA VALGIOIE 72, TORINO, Italia",45.0769041,7.6277895,1,10146,OK,street_address
265,ROOFTOP,"Via Lorenzo Delleani, 25, 10141 Torino TO, Italy",ChIJZ7GmhetsiEcRCAlWmq2Nnhw,"VIA DELLEANI 25, TORINO, Italia",45.0674065,7.6341893,1,10141,OK,premise
266,ROOFTOP,"Via Tolmino, 30, 10141 Torino TO, Italy",ChIJjxF4qt5siEcRFU8-30MVQCY,"VIA TOLMINO 30, TORINO, Italia",45.0577835,7.644711600000001,1,10141,OK,street_address
267,ROOFTOP,"Via Augusto Berta, 15, 10141 Torino TO, Italy",ChIJu20y_SBtiEcR4Rw-1mFy-tY,"VIA BERTA , 15, TORINO, Italia",45.0588992,7.6534206,1,10141,OK,street_address
268,RANGE_INTERPOLATED,"Via Emanuele Artom, 109, 10135 Torino TO, Italy",EjBWaWEgRW1hbnVlbGUgQXJ0b20sIDEwOSwgMTAxMzUgVG9yaW5vIFRPLCBJdGFsaWEiGhIYChQKEgmZyBIT9xKIRxE-MX-eQFvXtxBt,"VIA ARTOM 109/3, TORINO, Italia",45.0092005,7.650518699999999,1,10135,OK,street_address
269,ROOFTOP,"Via Monastir, 17, 10127 Torino TO, Italy",ChIJa3VYEu4SiEcRg2nEWX7FqcQ,"VIA MONASTIER, 17/9, TORINO, Italia",45.015778,7.6549779,1,10127,OK,street_address
270,ROOFTOP,"Via Fratelli Passoni, 9, 10146 Torino TO, Italy",ChIJV1sG_31siEcRYoiAekwGQFE,"VIA PASSONI 9, TORINO, Italia",45.083063,7.6182428,1,10146,OK,street_address
271,ROOFTOP,"Via Baltimora, 76, 10137 Torino TO, Italy",ChIJ4wTOZ9NsiEcR-Q0VRs7QkCo,"VIA BALTIMORA 76, TORINO, Italia",45.04526329999999,7.640930300000001,1,10137,OK,street_address
272,ROOFTOP,"Corso Orbassano, 224, 10137 Torino TO, Italy",ChIJbc-JeC0TiEcReaEB_KfJdg8,"CORSO ORBASSANO 224/26, TORINO, Italia",45.0421145,7.6352176,1,10137,OK,street_address
273,ROOFTOP,"Piazza Giuseppe Cesare Abba, 9, 10154 Torino TO, Italy",ChIJawMSHXJyiEcRyy9KfyppJUE,"PIAZZA ABBA 9, TORINO, Italia",45.0906844,7.714330199999999,1,10154,OK,street_address
274,ROOFTOP,"Via Santa Chiara, 12, 10122 Torino TO, Italy",ChIJD3vyQnRtiEcRn_AuTxu03wg,"VIA SANTA CHIARA, 12, TORINO, Italia",45.0753061,7.681114900000001,1,10122,OK,street_address
275,ROOFTOP,"Corso Giacomo Matteotti, 6, 10121 Torino TO, Italy",ChIJvVuoYmxtiEcRWR54JL6xdKw,"CORSO MATTEOTTI, 6 BIS, TORINO, Italia",45.065714,7.677249,1,10121,OK,street_address
276,RANGE_INTERPOLATED,"Corso Sicilia, 24, 10133 Torino TO, Italy",EipDb3JzbyBTaWNpbGlhLCAyNCwgMTAxMzMgVG9yaW5vIFRPLCBJdGFsaWEiGhIYChQKEgm9xCYnU22IRxEwpXk6k-kC7RAY,"CORSO SICILIA 24, TORINO, Italia",45.0415695,7.6823715,1,10133,OK,street_address
277,RANGE_INTERPOLATED,"Via Martino Anglesio, 17, 10156 Torino TO, Italy",EjFWaWEgTWFydGlubyBBbmdsZXNpbywgMTcsIDEwMTU2IFRvcmlubyBUTywgSXRhbGlhIhoSGAoUChIJLY2quSJyiEcRa58rVzUAymYQEQ,"VIA ANGESIO, 17, TORINO, Italia",45.1042728,7.731226299999999,1,10156,OK,street_address
278,ROOFTOP,"Via Poirino, 9, 10134 Torino TO, Italy",ChIJzWZR-dkSiEcRJZEqlDVyHL8,"VIA POIRINO,9, TORINO, Italia",45.03363,7.649229999999998,1,10134,OK,street_address
279,ROOFTOP,"Via Thures, 11, 10142 Torino TO, Italy",ChIJ63gSE2NriEcR-kAgpMouuSA,"VIA THURES 11, TORINO, Italia",45.072664,7.6059069,1,10142,OK,street_address
280,ROOFTOP,"Via Postumia, 28, 10141 Torino TO, Italy",ChIJE9nrN5dsiEcRwmyDZ4nu3jg,"VIA POSTUMIA 28, TORINO, Italia",45.0682324,7.621224600000001,1,10141,OK,street_address
281,ROOFTOP,"Via Fossano, 8, 10144 Torino TO, Italy",ChIJFWdybaxtiEcRg4Z80Nn__iI,"VIA FOSSANO 8, TORINO, Italia",45.0853839,7.6619338,1,10144,OK,street_address
282,ROOFTOP,"Via Balme, 46, 10143 Torino TO, Italy",ChIJB5zBI1ZsiEcRaI4qWbiOQ4A,"VIA BALME, 46, TORINO, Italia",45.0812775,7.649496300000001,1,10143,OK,street_address
283,ROOFTOP,"Corso Chieri, 136, 10132 Torino TO, Italy",ChIJV-U9AR5ziEcRchmJcapll2U,"CORSO CHIERI 136, TORINO, Italia",45.0602302,7.740762399999999,1,10132,OK,street_address
284,ROOFTOP,"Via Beato Giuseppe Cafasso, 73, 10132 Torino TO, Italy",ChIJF3FakENyiEcRG_yo0SA6QnY,"VIA BEATO CAFASSO 73, TORINO, Italia",45.0878567,7.730312199999999,1,10132,OK,street_address
285,ROOFTOP,"Via Luserna di Rorà, 14, 10139 Torino TO, Italy",ChIJ8zST-eNsiEcRmv36w6mZxGk,"VIA LUSERNA DI RORA' 14, TORINO, Italia",45.0674125,7.6477659,1,10139,OK,street_address
286,ROOFTOP,"Via Montevideo, 11, 10134 Torino TO, Italy",ChIJifUyv9ESiEcR_2Vw_6mY6Fs,"VIA MONTEVIDEO 11, TORINO, Italia",45.0364333,7.6541771,1,10134,OK,premise
287,ROOFTOP,"Via Giuditta Sidoli, 10, 10135 Torino TO, Italy",ChIJw4HZjt4SiEcRh1opPKRdNjI,"VIA SIDOLI,10, TORINO, Italia",45.027593,7.6466232,1,10135,OK,street_address
288,ROOFTOP,"Via Pietro Palmieri, 58, 10138 Torino TO, Italy",ChIJgbRiXgNtiEcRQO0DPwFJobk,"VIA PALMIERI 58, TORINO, Italia",45.0718366,7.659515600000001,1,10138,OK,street_address
289,ROOFTOP,"Corso Lombardia, 98, 10151 Torino TO, Italy",ChIJCXLPZkZsiEcRJkSr0hMMO1s,"C.SO LOMBARDIA 98, TORINO, Italia",45.0960314,7.6472685,1,10151,OK,street_address
290,ROOFTOP,"Via Asigliano Vercellese, 10, 10153 Torino TO, Italy",ChIJZ3lCYvVyiEcR58WuP0DC69o,"VIA ASIGLIANO VERCELLESE 10, TORINO, Italia",45.07576,7.724150000000001,1,10153,OK,street_address
291,ROOFTOP,"Via Bettino Ricasoli, 30, 10153 Torino TO, Italy",ChIJc0UlBYRyiEcRtenpTOgX8MU,"VIA  RICASOLI  30, TORINO, Italia",45.0719777,7.705285699999999,1,10153,OK,street_address
292,ROOFTOP,"Corso Regio Parco, 19, 10152 Torino TO, Italy",ChIJ90Ccs3htiEcRc8BQYOlmT24,"CORSO REGIO PARCO 19, TORINO, Italia",45.0771027,7.6945139,1,10152,OK,street_address
293,ROOFTOP,"Via Carlo Lorenzini, 4, 10147 Torino TO, Italy",ChIJnVHmJ8dtiEcRCiyeYNHcMjs,"VIA LORENZINI 4, TORINO, Italia",45.0999868,7.677997799999999,1,10147,OK,premise
294,RANGE_INTERPOLATED,"Via Casteldelfino, 24, 10147 Torino TO, Italy",Ei5WaWEgQ2FzdGVsZGVsZmlubywgMjQsIDEwMTQ3IFRvcmlubyBUTywgSXRhbGlhIhoSGAoUChIJI5nCiMhtiEcRhIsdA4jBgWwQGA,"VIA CASTELDELFINO 24, TORINO, Italia",45.1004777,7.6726292,1,10147,OK,street_address
295,ROOFTOP,"Via Brissogne, 32, 10142 Torino TO, Italy",ChIJje3btaJsiEcRWWUEBzytSG8,"VIA BRISSOGNE 32, TORINO, Italia",45.0632097,7.618116100000001,1,10142,OK,street_address
296,ROOFTOP,"Via Paolo Braccini, 70, 10141 Torino TO, Italy",ChIJ2UmnQ95siEcRRKFGVE1BDOg,"VIA BRACCINI 70, TORINO, Italia",45.0606637,7.6472455,1,10141,OK,street_address
297,ROOFTOP,"Via Bologna, 77, 10154 Torino TO, Italy",ChIJB6TI7oZtiEcR6YmDPdG-l3w,"VIA BOLOGNA 77, TORINO, Italia",45.0837003,7.697833399999999,1,10154,OK,street_address
298,ROOFTOP,"Via Tollegno, 83, 10154 Torino TO, Italy",ChIJB1gqu3dyiEcRuZtL8Bu2tfw,"VIA TOLLEGNO 83, TORINO, Italia",45.08811,7.705369999999999,1,10154,OK,street_address
299,ROOFTOP,"Corso Giulio Cesare, 26, 10152 Torino TO, Italy",ChIJQZnvf5ttiEcRjwsINFPIAgU,"CORSO GIULIO CESARE 26, TORINO, Italia",45.08301789999999,7.688000499999999,1,10152,OK,street_address
300,ROOFTOP,"Via Antonio Cecchi, 16, 10152 Torino TO, Italy",ChIJO0wNAZltiEcR861ONHcRhiQ,"VIA ANTONIO CECCHI 16, TORINO, Italia",45.08542509999999,7.683275600000001,1,10152,OK,premise
301,ROOFTOP,"Via le Chiuse, 80, 10144 Torino TO, Italy",ChIJ3XqAY6ptiEcRQlHEt7Cb0pk,"VIA LE CHIUSE 80, TORINO, Italia",45.0810311,7.659809600000001,1,10144,OK,street_address
302,ROOFTOP,"Via Bardassano, 5, 10132 Torino TO, Italy",ChIJE14xLZByiEcRX2FAArLjclk,"VIA  BARDASSANO   5, TORINO, Italia",45.067017,7.711492999999999,1,10132,OK,street_address
303,ROOFTOP,"Corso Guglielmo Marconi, 28, 10125 Torino TO, Italy",ChIJCxBcYUNtiEcRwfvCOZKiXzU,"CORSO MARCONI, 28, TORINO, Italia",45.0554692,7.681584099999999,1,10125,OK,street_address
304,RANGE_INTERPOLATED,"Via Negarville, 30, 10135 Torino TO, Italy",EitWaWEgTmVnYXJ2aWxsZSwgMzAsIDEwMTM1IFRvcmlubyBUTywgSXRhbGlhIhoSGAoUChIJb3dblG4TiEcRM-nkJht5NwMQHg,"VIA NEGARVILLE 30/6, TORINO, Italia",45.0209608,7.611720500000001,2,10135,OK,street_address
305,ROOFTOP,"Via Savigliano, 7, 10144 Torino TO, Italy",ChIJYaivX6ZtiEcRU_ekajjyA9w,"VIA SAVIGLIANO, 7, TORINO, Italia",45.0826937,7.6709817,1,10144,OK,street_address
306,ROOFTOP,"Via Garessio, 24/6, 10126 Torino TO, Italy",ChIJj5rvorkSiEcRv_UvvsOvxR4,"VIA GARESSIO 24/5, TORINO, Italia",45.0307415,7.6695803,3,10126,OK,premise
307,ROOFTOP,"Via Alassio, 22, 10126 Torino TO, Italy",ChIJZ4ysmLUSiEcRKAdop1smZjU,"VIA ALASSIO, 22, TORINO, Italia",45.0393134,7.669135000000001,1,10126,OK,street_address
308,ROOFTOP,"Via delle Magnolie, 9, 10151 Torino TO, Italy",ChIJieGAQRNsiEcRLLv3Z8CZ8wM,"VIA      MAGNOLIE              9, TORINO, Italia",45.10179,7.63333,1,10151,OK,street_address
309,ROOFTOP,"Via dei Mille, 15, 10123 Torino TO, Italy",ChIJE8pd92ZtiEcRTo2uKzANmHY,"VIA DEI MILLE 15, TORINO, Italia",45.06243629999999,7.688244199999999,1,10123,OK,street_address
310,ROOFTOP,"Via Saverio Mercadante, 68, 10154 Torino TO, Italy",ChIJWyXAoIttiEcRuJe7bR5uB_0,"VIA MERCADANTE 68/8, TORINO, Italia",45.0937721,7.700892100000001,1,10154,OK,street_address
311,ROOFTOP,"Via Duchessa Jolanda, 27, 10138 Torino TO, Italy",ChIJOSO41ANtiEcRkaLFWulTSDg,"VIA DUCHESSA JOLANDA, 27 BIS, TORINO, Italia",45.0753762,7.6580495,1,10138,OK,street_address
312,ROOFTOP,"Via Bligny, 1, 10122 Torino TO, Italy",ChIJxagnXgttiEcRsJVVL3dUToU,"VIA BLIGNY 1 BIS, TORINO, Italia",45.0749127,7.6759051,1,10122,OK,street_address
313,GEOMETRIC_CENTER,"Via Gino Marinuzzi Musicista, 10156 Torino TO, Italy",ChIJRzQ0ZwFuiEcRZRDY-56il_I,"VIA MARINUZZI, 1 - TORINO, TORINO, Italia",45.118933,7.707391400000001,2,10156,OK,"establishment,point_of_interest,school"
314,ROOFTOP,"Via Figlie dei Militari, 25, 10131 Torino TO, Italy",ChIJ2w7h7JByiEcRzICSHSN1PMA,"VIA FIGLIE DEI MILITARI 25, TORINO, Italia",45.0643227,7.7096435,1,10131,OK,street_address
315,ROOFTOP,"Via Maria Vittoria, 39, 10123 Torino TO, Italy",ChIJWWi7lGNtiEcRWxBpTbaaE_Y,"VIA MARIA VITTORIA 39 BIS, TORINO, Italia",45.065312,7.6919903,1,10123,OK,street_address
316,ROOFTOP,"Via Sostegno, 41/10, 10146 Torino TO, Italy",ChIJ6VrXM4RsiEcR8b3ZsHSX8qE,"VIA SOSTEGNO,41/10, TORINO, Italia",45.0784219,7.617693800000001,1,10146,OK,street_address
317,RANGE_INTERPOLATED,"Via Castelgomberto, 2, 10137 Torino TO, Italy",Ei5WaWEgQ2FzdGVsZ29tYmVydG8sIDIsIDEwMTM3IFRvcmlubyBUTywgSXRhbGlhIhoSGAoUChIJ9X09UTITiEcRVzvxUL2hyocQAg,"VIA CASTELGOMBERTO,2O, TORINO, Italia",45.04186780000001,7.6320289,1,10137,OK,street_address
318,ROOFTOP,"Corso S. Maurizio, 8, 10124 Torino TO, Italy",ChIJTQwThXttiEcRrvXIKUhkYPQ,"C.SO SAN MAURIZIO 8, TORINO, Italia",45.0710607,7.692885199999999,1,10124,OK,street_address
319,ROOFTOP,"Corso Peschiera, 230, 10139 Torino TO, Italy",ChIJsZ60UO9siEcRgM-gTCFLkJg,"C.SO PESCHIERA 230, TORINO, Italia",45.0681326,7.641962899999998,1,10139,OK,street_address
320,ROOFTOP,"Corso Venezia, 29, 10147 Torino TO, Italy",ChIJuUX8QL5tiEcRgJbDNqnMiyA,"CORSO VENEZIA 29, TORINO, Italia",45.0942245,7.6807889,1,10147,OK,street_address
321,ROOFTOP,"Corso Caio Plinio, 2, 10127 Torino TO, Italy",ChIJgSYSGsMSiEcRnieotBbd1ag,"CORSO CAIO PLINIO,2, TORINO, Italia",45.02655410000001,7.6549516,1,10127,OK,street_address
322,ROOFTOP,"Via Figlie dei Militari, 25, 10131 Torino TO, Italy",ChIJ2w7h7JByiEcRzICSHSN1PMA,"VIA FIGLIE DEI MILITARI, 25, TORINO, Italia",45.0643227,7.7096435,1,10131,OK,street_address
323,ROOFTOP,"Via Torrazza Piemonte, 10, 10127 Torino TO, Italy",ChIJhSVE1u0SiEcR_p1EnPpmweM,"VIA TORRAZZA PIEMONTE 10, TORINO, Italia",45.01665999999999,7.656239999999999,1,10127,OK,street_address
324,ROOFTOP,"Corso Peschiera, 230, 10139 Torino TO, Italy",ChIJsZ60UO9siEcRgM-gTCFLkJg,"CORSO PESCHIERA, 230, TORINO, Italia",45.0681326,7.641962899999998,1,10139,OK,street_address
325,ROOFTOP,"Via Giuseppe Genè, 14, 10152 Torino TO, Italy",ChIJ12hmOHhtiEcRnT6K9eVe2Kk,"VIA GENE'  14, TORINO, Italia",45.0763454,7.690059400000001,1,10152,OK,street_address
326,GEOMETRIC_CENTER,"Via Giuseppe Genè, 10152 Torino TO, Italy",ChIJTaPTL3htiEcR9Ja9wF9ghx4,"VIA GENE', TORINO, Italia",45.0762763,7.6895883,1,10152,OK,route
327,ROOFTOP,"Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy",ChIJoRpz_A1tiEcR67IlbrJX1M8,"VIA MONTECUCCOLI,12, TORINO, Italia",45.070437,7.670993500000001,1,10121,OK,premise
328,ROOFTOP,"Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy",ChIJoRpz_A1tiEcR67IlbrJX1M8,"VIA MONTECUCCOLI 12, TORINO, Italia",45.070437,7.670993500000001,1,10121,OK,premise
329,ROOFTOP,"Via Antonio Meucci, 9, 10121 Torino TO, Italy",ChIJW5b-Xw1tiEcRDUQpebbMJ98,"VIA MEUCCI,9, TORINO, Italia",45.0698037,7.674631000000001,1,10121,OK,street_address
330,ROOFTOP,"Via Giorgio Bidone, 11, 10125 Torino TO, Italy",ChIJ21cg1EVtiEcRUbhK5TQhUGc,"VIA G.BIDONE 11, TORINO, Italia",45.0529957,7.6772984,1,10125,OK,street_address
331,ROOFTOP,"Via Giorgio Bidone, 11, 10125 Torino TO, Italy",ChIJ21cg1EVtiEcRUbhK5TQhUGc,"VIA BIDONE N. 11, TORINO, Italia",45.0529957,7.6772984,1,10125,OK,street_address
332,RANGE_INTERPOLATED,"Lungo Dora Agrigento, 20, 10152 Torino TO, Italy",EjFMdW5nbyBEb3JhIEFncmlnZW50bywgMjAsIDEwMTUyIFRvcmlubyBUTywgSXRhbGlhIhoSGAoUChIJucekNpxtiEcRqYr-xwvOEnAQFA,"LUNGO DORA AGRIGENTO 20/A, TORINO, Italia",45.0809608,7.6858397,1,10152,OK,street_address
333,ROOFTOP,"Str. di S. Mauro, 32, 10156 Torino TO, Italy",ChIJR2sEbhZyiEcR5wwvUYtrK7I,"STRADA SAN MAURO 32, TORINO, Italia",45.0997414,7.7270179,1,10156,OK,street_address
334,ROOFTOP,"Via degli Abeti, 13, 10156 Torino TO, Italy",ChIJeYjX1R5uiEcRzoZ9EYUPDe0,"VIA  DEGLI ABETI 13, TORINO, Italia",45.13076,7.70958,1,10156,OK,street_address
335,ROOFTOP,"Via Madonna De La Salette, 29, 10146 Torino TO, Italy",ChIJZSgDFIRsiEcRk0R5AsfWLy0,"VIA MADONNA DE LA SALETTE 29, TORINO, Italia",45.07741,7.61779,1,10146,OK,street_address
336,ROOFTOP,"Via Madonna De La Salette, 29, 10146 Torino TO, Italy",ChIJZSgDFIRsiEcRk0R5AsfWLy0,"VIA MADONNA DE LA SALETTE 29, TORINO, Italia",45.07741,7.61779,1,10146,OK,street_address
337,ROOFTOP,"Corso Duca degli Abruzzi, 20, 10129 Torino TO, Italy",ChIJy9kNgBdtiEcRYUr4QLExg0A,"CORSO DUCA DEGLI ABRUZZI, 20, TORINO, Italia",45.0637058,7.663079700000001,1,10129,OK,street_address
338,ROOFTOP,"Corso Duca degli Abruzzi, 20, 10129 Torino TO, Italy",ChIJy9kNgBdtiEcRYUr4QLExg0A,"CORSO DUCA DEGLI ABRUZZI, 20, TORINO, Italia",45.0637058,7.663079700000001,1,10129,OK,street_address
339,ROOFTOP,"Corso Molise, 58, 10151 Torino TO, Italy",ChIJ3YWOFBVsiEcRq1Qt1f8kD0w,"CORSO MOLISE 58, TORINO, Italia",45.1039344,7.6385733,1,10151,OK,street_address
340,ROOFTOP,"Corso Molise, 58, 10151 Torino TO, Italy",ChIJ3YWOFBVsiEcRq1Qt1f8kD0w,"CORSO MOLISE 58, TORINO, Italia",45.1039344,7.6385733,1,10151,OK,street_address
341,ROOFTOP,"Corso Peschiera, 230, 10139 Torino TO, Italy",ChIJsZ60UO9siEcRgM-gTCFLkJg,"CORSO PESCHIERA, 230, TORINO, Italia",45.0681326,7.641962899999998,1,10139,OK,street_address
342,ROOFTOP,"Via Amilcare Ponchielli, 56, 10154 Torino TO, Italy",ChIJU0U8znlyiEcR47guApibX9s,"VIA PONCHIELLI,56, TORINO, Italia",45.0857879,7.7058793,1,10154,OK,street_address
343,ROOFTOP,"Via Amilcare Ponchielli, 56, 10154 Torino TO, Italy",ChIJU0U8znlyiEcR47guApibX9s,"VIA PONCHIELLI,56, TORINO, Italia",45.0857879,7.7058793,1,10154,OK,street_address
344,ROOFTOP,"Via Ignazio Collino, 12, 10137 Torino TO, Italy",ChIJybPzFzYTiEcRAVXerWh38uQ,"VIA COLLINO 12, TORINO, Italia",45.039651,7.623141400000001,1,10137,OK,street_address
345,ROOFTOP,"Corso Caio Plinio, 6, 10127 Torino TO, Italy",ChIJlcak-8ISiEcRdRp2e6bV8tI,"C.SO CAIO PLINIO 6, TORINO, Italia",45.0260424,7.6552925,1,10127,OK,street_address
346,ROOFTOP,"Via Figlie dei Militari, 25, 10131 Torino TO, Italy",ChIJ2w7h7JByiEcRzICSHSN1PMA,"VIA FIGLIE DEI MILITARI 25, TORINO, Italia",45.0643227,7.7096435,1,10131,OK,street_address
347,ROOFTOP,"Via Gianfranco Zuretti, 29, 10126 Torino TO, Italy",ChIJm5h4k7ASiEcR_yOzy2eXeeA,"VIA ZURETTI 29, TORINO, Italia",45.0333365,7.673528699999999,1,10126,OK,street_address
