ID_R_IMP_T;COMPETENZA;DENOMINAZI;POLIVALENT;SOCIETA_SP;INDIRIZZO;CITTA;CAP;CIRCOSCRIZ;URL;DISCIPLINA;geometry;LATITUDE;LONGITUDE;QUARTIERE;DQUARTIERE;DCIRCOSCRIZ
381;competenza della Circoscrizione;Palatucci;NO;;VIA GIOVANNI PALATUCCI 12;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=40;EDIFICI DI PERTINENZA;POINT (7.620901031881767 45.04881390730879);45.04881390730879;7.620901031881767;12;Mirafiori Nord;Santa Rita - Mirafiori
196;competenza della Circoscrizione;Nitti;NO;;VIA FRANCESCO SAVERIO NITTI 6;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=27;CALCIO;POINT (7.622334307542687 45.0432594676302);45.0432594676302;7.622334307542687;12;Mirafiori Nord;Santa Rita - Mirafiori
304;competenza della Circoscrizione;Nitti;NO;;VIA FRANCESCO SAVERIO NITTI 6;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=27;PALLAMANO;POINT (7.622334307542687 45.0432594676302);45.0432594676302;7.622334307542687;12;Mirafiori Nord;Santa Rita - Mirafiori
305;competenza della Circoscrizione;Nitti;NO;;VIA FRANCESCO SAVERIO NITTI 6;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=27;BASKET;POINT (7.622334307542687 45.0432594676302);45.0432594676302;7.622334307542687;12;Mirafiori Nord;Santa Rita - Mirafiori
386;competenza della Circoscrizione;Nitti;NO;;VIA FRANCESCO SAVERIO NITTI 6;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=27;EDIFICI DI PERTINENZA;POINT (7.622334307542687 45.0432594676302);45.0432594676302;7.622334307542687;12;Mirafiori Nord;Santa Rita - Mirafiori
387;competenza della Circoscrizione;Nitti;NO;;VIA FRANCESCO SAVERIO NITTI 6;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=27;EDIFICI DI PERTINENZA;POINT (7.622334307542687 45.0432594676302);45.0432594676302;7.622334307542687;12;Mirafiori Nord;Santa Rita - Mirafiori
388;competenza della Circoscrizione;Nitti;NO;;VIA FRANCESCO SAVERIO NITTI 6;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=27;EDIFICI DI PERTINENZA;POINT (7.622334307542687 45.0432594676302);45.0432594676302;7.622334307542687;12;Mirafiori Nord;Santa Rita - Mirafiori
389;competenza della Circoscrizione;Nitti;NO;;VIA FRANCESCO SAVERIO NITTI 6;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=27;EDIFICI DI PERTINENZA;POINT (7.622334307542687 45.0432594676302);45.0432594676302;7.622334307542687;12;Mirafiori Nord;Santa Rita - Mirafiori
390;competenza della Circoscrizione;Nitti;NO;;VIA FRANCESCO SAVERIO NITTI 6;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=27;EDIFICI DI PERTINENZA;POINT (7.622334307542687 45.0432594676302);45.0432594676302;7.622334307542687;12;Mirafiori Nord;Santa Rita - Mirafiori
391;competenza della Circoscrizione;Nitti;NO;;VIA FRANCESCO SAVERIO NITTI 6;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=27;EDIFICI DI PERTINENZA;POINT (7.622334307542687 45.0432594676302);45.0432594676302;7.622334307542687;12;Mirafiori Nord;Santa Rita - Mirafiori
260;competenza della Circoscrizione;Polisportiva Santa Rita;NO;;VIA TIRRENO 303;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=273;CALCIO;POINT (7.630966182009503 45.05595648878972);45.05595648878972;7.630966182009503;12;Mirafiori Nord;Santa Rita - Mirafiori
309;competenza della Circoscrizione;Polisportiva Santa Rita;NO;;VIA TIRRENO 303;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=273;CALCETTO;POINT (7.630966182009503 45.05595648878972);45.05595648878972;7.630966182009503;12;Mirafiori Nord;Santa Rita - Mirafiori
392;competenza della Circoscrizione;Polisportiva Santa Rita;NO;;VIA TIRRENO 303;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=273;EDIFICI DI PERTINENZA;POINT (7.630966182009503 45.05595648878972);45.05595648878972;7.630966182009503;12;Mirafiori Nord;Santa Rita - Mirafiori
394;competenza della Circoscrizione;Polisportiva Santa Rita;NO;;VIA TIRRENO 303;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=273;EDIFICI DI PERTINENZA;POINT (7.630966182009503 45.05595648878972);45.05595648878972;7.630966182009503;12;Mirafiori Nord;Santa Rita - Mirafiori
393;competenza della Circoscrizione;Polisportiva Santa Rita;NO;;VIA TIRRENO 303;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=273;EDIFICI DI PERTINENZA;POINT (7.630966182009503 45.05595648878972);45.05595648878972;7.630966182009503;12;Mirafiori Nord;Santa Rita - Mirafiori
232;competenza della Circoscrizione;Palestra scolastica Modigliani (E11);NO;;VIA EDOARDO RUBINO 63;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=51;PISCINA COPERTA;POINT (7.623305258712557 45.04031363055699);45.04031363055699;7.623305258712557;12;Mirafiori Nord;Santa Rita - Mirafiori
233;competenza della Circoscrizione;Palestra scolastica Modigliani (E11);NO;;VIA EDOARDO RUBINO 63;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=261;PALESTRA;POINT (7.623305258712557 45.04031363055699);45.04031363055699;7.623305258712557;12;Mirafiori Nord;Santa Rita - Mirafiori
122;competenza della Circoscrizione;Palestra scolastica E10 Alvaro;NO;;VIA GIACOMO BALLA 13;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=41;PISCINA COPERTA;POINT (7.626986948177984 45.04844366447173);45.04844366447173;7.626986948177984;12;Mirafiori Nord;Santa Rita - Mirafiori
123;competenza della Circoscrizione;Palestra scolastica E10 Alvaro;NO;;VIA GIACOMO BALLA 13;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=51;PALESTRA;POINT (7.626986948177984 45.04844366447173);45.04844366447173;7.626986948177984;12;Mirafiori Nord;Santa Rita - Mirafiori
234;competenza della Circoscrizione;Palestra scolastica Centro Europa;NO;;VIA EDOARDO RUBINO 76;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=29;PALESTRA;POINT (7.622081367654342 45.03973914796913);45.03973914796913;7.622081367654342;12;Mirafiori Nord;Santa Rita - Mirafiori
186;competenza della Circoscrizione;Gaidano;NO;;VIA AMEDEO MODIGLIANI 25;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=39;PISCINA COPERTA;POINT (7.618522343269061 45.04167876543363);45.04167876543363;7.618522343269061;12;Mirafiori Nord;Santa Rita - Mirafiori
395;competenza della Circoscrizione;Gaidano;NO;;VIA AMEDEO MODIGLIANI 25;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=39;EDIFICI DI PERTINENZA;POINT (7.618522343269061 45.04167876543363);45.04167876543363;7.618522343269061;12;Mirafiori Nord;Santa Rita - Mirafiori
182;competenza della Circoscrizione;Gaidano;SI;;VIA AMEDEO MODIGLIANI 21;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=39;TENNIS;POINT (7.618953971727902 45.0416403117954);45.0416403117954;7.618953971727902;12;Mirafiori Nord;Santa Rita - Mirafiori
183;competenza della Circoscrizione;Gaidano;SI;;VIA AMEDEO MODIGLIANI 21;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=39;BOCCIOFILA;POINT (7.618953971727902 45.0416403117954);45.0416403117954;7.618953971727902;12;Mirafiori Nord;Santa Rita - Mirafiori
184;competenza della Circoscrizione;Gaidano;SI;;VIA AMEDEO MODIGLIANI 21;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=39;CALCETTO;POINT (7.618953971727902 45.0416403117954);45.0416403117954;7.618953971727902;12;Mirafiori Nord;Santa Rita - Mirafiori
396;competenza della Circoscrizione;Gaidano;SI;;VIA AMEDEO MODIGLIANI 21;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=39;EDIFICI DI PERTINENZA;POINT (7.618953971727902 45.0416403117954);45.0416403117954;7.618953971727902;12;Mirafiori Nord;Santa Rita - Mirafiori
185;competenza della Circoscrizione;Gaidano;SI;;VIA AMEDEO MODIGLIANI 21;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=39;PALESTRA;POINT (7.618953971727902 45.0416403117954);45.0416403117954;7.618953971727902;12;Mirafiori Nord;Santa Rita - Mirafiori
244;competenza del Settore Sport;Agnelli;NO;Com.Reg.PGS Piemonte;VIA PAOLO SARPI 106/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=156;CALCIO;POINT (7.643574581374056 45.03278856252018);45.03278856252018;7.643574581374056;12;Mirafiori Nord;Santa Rita - Mirafiori
361;competenza del Settore Sport;Agnelli;NO;Com.Reg.PGS Piemonte;VIA PAOLO SARPI 106/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=156;BASKET;POINT (7.643574581374056 45.03278856252018);45.03278856252018;7.643574581374056;12;Mirafiori Nord;Santa Rita - Mirafiori
564;competenza del Settore Sport;Agnelli;NO;Com.Reg.PGS Piemonte;VIA PAOLO SARPI 106/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=156;EDIFICI DI PERTINENZA;POINT (7.643574581374056 45.03278856252018);45.03278856252018;7.643574581374056;12;Mirafiori Nord;Santa Rita - Mirafiori
565;competenza del Settore Sport;Agnelli;NO;Com.Reg.PGS Piemonte;VIA PAOLO SARPI 106/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=156;EDIFICI DI PERTINENZA;POINT (7.643574581374056 45.03278856252018);45.03278856252018;7.643574581374056;12;Mirafiori Nord;Santa Rita - Mirafiori
58;competenza del Settore Sport;Tazzoli Tiro con l'arco giapponese - Kyudo;SI;Kyudo Sport Club;CORSO ENRICO TAZZOLI 78;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=277;TIRO CON ARCO;POINT (7.633398381004578 45.03351095991599);45.033510959915986;7.633398381004578;12;Mirafiori Nord;Santa Rita - Mirafiori
59;competenza del Settore Sport;Tazzoli Arrampicata;SI;S.A.S.P.;CORSO ENRICO TAZZOLI 78;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=176;ARRAMPICATA;POINT (7.633398381004578 45.03351095991599);45.033510959915986;7.633398381004578;12;Mirafiori Nord;Santa Rita - Mirafiori
60;competenza del Settore Sport;Tazzoli Arrampicata;SI;Fed.Ital. Hockey;CORSO ENRICO TAZZOLI 78;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=176;HOCKEY SU PRATO;POINT (7.633398381004578 45.03351095991599);45.033510959915986;7.633398381004578;12;Mirafiori Nord;Santa Rita - Mirafiori
364;competenza del Settore Sport;Tazzoli Arrampicata;SI;Fed.Ital. Hockey;CORSO ENRICO TAZZOLI 78;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=176;CALCETTO;POINT (7.633398381004578 45.03351095991599);45.033510959915986;7.633398381004578;12;Mirafiori Nord;Santa Rita - Mirafiori
593;competenza del Settore Sport;Tazzoli Arrampicata;SI;Fed.Ital. Hockey;CORSO ENRICO TAZZOLI 78;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=176;EDIFICI DI PERTINENZA;POINT (7.633398381004578 45.03351095991599);45.033510959915986;7.633398381004578;12;Mirafiori Nord;Santa Rita - Mirafiori
243;competenza del Settore Sport;Stadio del Ghiaccio Tazzoli;NO;;VIA SANREMO 67;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=177;GHIACCIO;POINT (7.636076773554 45.03222752555492);45.032227525554916;7.636076773554;12;Mirafiori Nord;Santa Rita - Mirafiori
601;competenza del Settore Sport;Stadio del Ghiaccio Tazzoli;NO;;VIA SANREMO 67;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=177;EDIFICI DI PERTINENZA;POINT (7.636076773554 45.03222752555492);45.032227525554916;7.636076773554;12;Mirafiori Nord;Santa Rita - Mirafiori
697;;Palestra scolastica Vidari;NO;;VIA SANREMO 46;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=30;PALESTRA SCOLASTICA;POINT (7.636885752882256 45.03389947248087);45.03389947248087;7.6368857528822565;12;Mirafiori Nord;Santa Rita - Mirafiori
672;;Palestra scolastica Sclarandi;NO;;VIA BALTIMORA 171;TORINO;10136;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=28;PALESTRA SCOLASTICA;POINT (7.631094957529663 45.04849416042976);45.04849416042976;7.631094957529663;12;Mirafiori Nord;Santa Rita - Mirafiori
661;competenza della Circoscrizione;Palestra scolastica Mazzarello;NO;;VIA IGNAZIO COLLINO 12;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=33;PALESTRA SCOLASTICA;POINT (7.623887790020992 45.03917108388059);45.03917108388059;7.623887790020992;12;Mirafiori Nord;Santa Rita - Mirafiori
659;competenza della Circoscrizione;Palestra scolastica Gobetti;NO;;VIA GIUSEPPE ROMITA 19;TORINO;10137;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=32;PALESTRA SCOLASTICA;POINT (7.627058114899565 45.04742472887968);45.04742472887968;7.627058114899565;12;Mirafiori Nord;Santa Rita - Mirafiori
8;competenza della Circoscrizione;Nord Tennis;NO;Soc. Nord Tennis Sport Club r.l.;CORSO APPIO CLAUDIO 116;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=199;TENNIS;POINT (7.64073490169513 45.0847384772033);45.0847384772033;7.64073490169513;14;Parella;San Donato - Campidoglio - Parella
325;competenza della Circoscrizione;Nord Tennis;NO;Soc. Nord Tennis Sport Club r.l.;CORSO APPIO CLAUDIO 116;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=199;PISCINA SCOPERTA;POINT (7.64073490169513 45.0847384772033);45.0847384772033;7.64073490169513;14;Parella;San Donato - Campidoglio - Parella
440;competenza della Circoscrizione;Nord Tennis;NO;Soc. Nord Tennis Sport Club r.l.;CORSO APPIO CLAUDIO 116;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=199;EDIFICI DI PERTINENZA;POINT (7.64073490169513 45.0847384772033);45.0847384772033;7.64073490169513;14;Parella;San Donato - Campidoglio - Parella
441;competenza della Circoscrizione;Nord Tennis;NO;Soc. Nord Tennis Sport Club r.l.;CORSO APPIO CLAUDIO 116;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=199;EDIFICI DI PERTINENZA;POINT (7.64073490169513 45.0847384772033);45.0847384772033;7.64073490169513;14;Parella;San Donato - Campidoglio - Parella
250;competenza della Circoscrizione;Piscina Franzoj;;;STRADA ANTICA DI COLLEGNO 211;TORINO;10146;4;http://www.comune.torino.it/circ4/sport/2010/franzorari_invernale.html;PISCINA SCOPERTA;POINT (7.616647473468293 45.08222627660521);45.08222627660521;7.616647473468293;14;Parella;San Donato - Campidoglio - Parella
326;competenza della Circoscrizione;Piscina Franzoj;;;STRADA ANTICA DI COLLEGNO 211;TORINO;10146;4;http://www.comune.torino.it/circ4/sport/2010/franzorari_invernale.html;PISCINA COPERTA;POINT (7.616647473468293 45.08222627660521);45.08222627660521;7.616647473468293;14;Parella;San Donato - Campidoglio - Parella
429;competenza della Circoscrizione;Piscina Franzoj;;;STRADA ANTICA DI COLLEGNO 211;TORINO;10146;4;http://www.comune.torino.it/circ4/sport/2010/franzorari_invernale.html;EDIFICI DI PERTINENZA;POINT (7.616647473468293 45.08222627660521);45.08222627660521;7.616647473468293;14;Parella;San Donato - Campidoglio - Parella
237;competenza della Circoscrizione;Bocciofila Alpini Parella;NO;;VIA SALBERTRAND 51;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=88;BOCCIOFILA;POINT (7.636337687809065 45.08028966632892);45.08028966632892;7.636337687809065;14;Parella;San Donato - Campidoglio - Parella
423;competenza della Circoscrizione;Bocciofila Alpini Parella;NO;;VIA SALBERTRAND 51;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=88;EDIFICI DI PERTINENZA;POINT (7.636337687809065 45.08028966632892);45.08028966632892;7.636337687809065;14;Parella;San Donato - Campidoglio - Parella
252;competenza della Circoscrizione;Bocciofila Gallo;NO;;CORSO BERNARDINO TELESIO 123/A;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=89;BOCCIOFILA;POINT (7.629784395509978 45.08437728609822);45.08437728609822;7.629784395509978;14;Parella;San Donato - Campidoglio - Parella
425;competenza della Circoscrizione;Bocciofila Gallo;NO;;CORSO BERNARDINO TELESIO 123/A;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=89;EDIFICI DI PERTINENZA;POINT (7.629784395509978 45.08437728609822);45.08437728609822;7.629784395509978;14;Parella;San Donato - Campidoglio - Parella
427;competenza della Circoscrizione;Bocciofila Parella;NO;;VIA LUIGI PASTEUR 15 int. 7;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=84;EDIFICI DI PERTINENZA;POINT (7.607218287231618 45.07522157496007);45.07522157496007;7.607218287231618;14;Parella;San Donato - Campidoglio - Parella
